review_text,category,rate,
Chủ shop nhiệt tình.,POS,5,
Vải ok.,POS,5,
Sp đúng như mới tả nhưng ống tay áo hơi dài so với áo.,POS,4,
Chất xấu.,NEG,1,
"Áo y hình vải hơi mỏng nhưng dáng đẹp , đáng tiền mua.",NEU,3,
Sẽ quay lại và ủng hộ shop dài dài❤️.,POS,5,
"Chất lượng vải khá ok, đường may đẹp, mua sườn xám thui mà đc shop tặng quà nữa chứ, iu quá đi 😍.",POS,4,
"Cảm ơn shop vì sự phục vụ nhiệt tình, rẻ mà chất lượng cao!",POS,5,
Chất liệu mát hình sắc nét nhưng ngắn quá chỉ là váy đi chơi thôi chứ ko thể là maxim được.,POS,4,
Chủ shop tư vấn rất nhiệt tình.,POS,5,
Rất không đáng tiền.,NEG,1,
E sẽ ủng hộ shop dài dài 😚😚😚😚😚😚.,POS,5,
Rất đáng tiền.,POS,5,
"Chip iu cực, chất sờ lại mê nữa.",POS,5,
Vải rất đẹp.,POS,5,
Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,4,
"Vải dầy, form đẹp.",POS,4,
Nói chung vẫn ưng.,POS,5,
"Tạm được . hàng như đã mặc qua rồi, len nhão và màu xấu !",NEU,3,
Shop tư vấn nhiệt tình.,POS,4,
Vải rất thích Rất đáng tiền.,POS,5,
Chất lươngh sản phẩm tuyệt vời.,POS,5,
Điểm trừ giao hàng lâu quá!!!!,POS,4,
"Balo dày dặn, chất vải và đường may rất đẹp.",POS,5,
Hàng ok.,POS,5,
Sản phẩm tốt trong tầm giá. quay đêm tốt.,POS,5,
Ok!,POS,5,
Tam duoc.,NEU,3,
Áo y hình.,POS,5,
"Chất vải khá ổn, áo đẹp lắm nha các bạn, giao khá lâu :((.",NEU,3,
"Màu hồng đẹp hơn màu xanh đen,cũng tạm được , hợp giá tiền.",POS,5,
Nếu là chất bò mỏng thì ok hơn chất skin.,NEU,3,
"Chất lượng sản phẩm tạm được, rất mỏng và nhìn rất cũ.",NEG,2,
"Size giày rộng hơn bth 36=37 ,không mang được dài như cái sõng lại rộng phần trước ngón, có vẻ giống form nam.",NEU,3,
Y hình luôn.,POS,5,
"Chất lượng sản phẩm tuyệt vời, quần mặc cực thoải mái luôn, co giãn tốt, màu sắc trang nhã.",POS,5,
Hic.,NEG,2,
"Học tiết nổi bật thật sự, chất liệu lại mềm mại nữa.",POS,5,
Mọi người mua về mang nha♡.,POS,4,
"Đóng gói sản phẩm chắc chắn - áo giao có loại Thô và loại Mềm , loại mềm đẹp giống những shop khác, loại Thô khó mặc.",POS,4,
Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
"Shop phục vụ rất chu đáo, muốn đổ trả là có ngay.",POS,5,
Chuyển hàng rất nhanh <3.,POS,5,
Thái độ tồi.,NEG,2,
Chất lượng tốt.giá ok đươc cai shop cung rât nhiệt tình.,POS,4,
mua sản phẩm nhận đuoc rồi mà sao ko tích lũy su được shop.,NEU,3,
"Len dày, tầm giá này thì quá okie.",POS,5,
K chê đi đâu đc.,POS,5,
Chất lượng sản phẩm tốt.,POS,5,
Sản phẩm không giống với ảnh.,NEG,1,
Sẽ ủng hộ thêm😍😍😍.,POS,5,
"Ưng ý hơn ra tiệm mua , chất liệu đẹp , giá mềm .",POS,5,
Hàng may gia công.,NEU,3,
Mình 65kg mặc size xxl rất rộng Chất lượng sản phẩm tuyệt vời.,POS,5,
"Tư vấn kĩ, mình mua áo về thử k hợp shop vui vê đổi áo khác nhiệt tình.",POS,4,
Cổ áo hơi rộng.,NEG,2,
"Ao dep nhung khóa ao bi hu , hic hic.",NEU,3,
Shop làm ăn không được.,NEG,2,
"Giao hàng nhanh, sản phẩm giống mô tả!",POS,5,
"Mặc rất vừa và thoải mái, phù hợp với giá tiền.",POS,5,
"Mẫu không như hình, đường máy sơ sài nhiều chỉ thừa.",NEG,2,
Giày đẹp rất hài lòng.,POS,5,
Shop làm việc rất ok.,POS,4,
"Chi chủ tư van khach hang tan tinh, chat vai dep lam luon.",POS,4,
"Gà ngon và đậm đà, nhưng em nhờ shop lấy cho em loại không có lá chanh, mà shop lại giao cho em loại có lá chanh.",NEU,3,
"Thời gian giao hàng rất nhanh luôn,từ thái độ phục vụ cho tới chất lượng áo của shop không còn gì để chê ❤.",POS,5,
"Khi nhận hàng thì lúc đầu bạn sẽ nghĩ ""omg thật tuyệt"" nhưng sau khi soi kĩ thì sản phẩm không giống hình chỗ ""cục trên dây giày"" thành ra nhìn khá khó chịu thậm chí có thể còn thua những đôi fake khác nhưng mà bù lại shop phục vụ khác 1 cách tuyệt vời... nên 5 sao phục vụ vs 4 sao giày làm tròn 5s nhé.",POS,5,
"Quần mặc thoải mái, vừa vặn.",POS,4,
Áo chất hơi xù Thời gian giao hàng rất nhanh.,POS,5,
Hình quần dài mà sao shop giao quần lửng vậy?,NEG,1,
Sẽ mua tiếp shop nũa...😘😘😘.,POS,5,
"Quần chất lượng rất tốt, Mình trước bầu mặc M và mua M mặc vừa, sản phẩm chất lượng với giá tiền.",POS,5,
Ship hàng thần tốc :))),POS,5,
Chất lượng sản phẩm ổn.,NEU,3,
Đồ rất dễ thương và đáng yêu💕.,POS,5,
Đi đau chân lắm Chất lượng sản phẩm tạm được.,NEU,3,
Áo mặc thoải mái.,POS,4,
Chất lượng sản phẩm tuyệt vời áo cực đẹp luôn í 🔥❤ còn đượ shop tặng thêm vớ nữa chứ😎😎 sẽ ủng hộ shop dài dài ❤❤.,POS,5,
"Váy chất và màu đều rất đẹp, giao hàng nhanh, đóng gói cẩn thận.",POS,5,
Cúc áo không chắc chắn.,NEG,2,
Mua lần 2 được shop tặng quà.,POS,5,
Có điều size S to hơn bình thường nên mình mặc bị rộng tay và vai.,POS,4,
Chưa dùng nên chua biết chất lượng ra Sao.,NEU,3,
đóng gói cẩn thận nhưng vải hơi xấu. mặc thử lột ra bung chĩ sổ lông rồi. áo 2 dây thì k mặc nổi.,NEG,1,
Thái độ phục vụ kém.,NEG,2,
Hàng đẹp giá tốt.,POS,5,
In hơi thô tí thôi còn lại tốt.,NEU,3,
"Hàng ngon, balo handmade đấy các ô (đọc trên catalog).",POS,5,
.ổnn <3 chị chủ gởi lộn hàngg như đổi lạii nch rất dethuonggg =)).,POS,5,
"Vải kém giặc bị ra màu, shop không uy tín.",NEG,1,
"Form hơi rộng, nhưng chất lượng áo tốt, thank shop.",POS,4,
Hàng quá chất.,NEG,1,
Cũng tạm chất k bóng như trong hình.,NEU,3,
Chất lượng đk. ....Mà áo bị dính dơ ở trước 1 hết đóm...,NEU,3,
"Áo đẹp rẻ, giao hàng nhanh nhưng dặn shop giao màu xanh ngọc mà shop giao màu xanh lá mạ, làm nổi quá trời.",NEU,3,
Ủng hộ shop dài.,POS,4,
Hàng tốt tuy nhiên vẫn còn những sợi chỉ dư ở cổ tay áo.,POS,4,
Cực kì hài lòng.,POS,4,
Sản phẩm ok đóg gói cẩn thận sẽ ủng hộ dài😁😁.,POS,4,
"Chất lượng sản phẩm tốt, đáng tiền, Thời gian giao hàng rất nhanh.",POS,4,
Lấy màu xanh dương nhưng shop giao màu xanh rêu.,NEG,1,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,NEG,2,
vải nóng.,NEG,2,
Đéo bao giờ có lần sau luôn nhé.,NEG,1,
Chất vải mềm mát.,POS,5,
Dép đẹp mà giao hàng cũng nhanh ạ.,POS,5,
"Shop phục vụ nhiệt tình, chu đáo, giao hàng cực nhanh, chất lượng sản phẩm tốt y hình và shop còn rất đáng yêu nữa, gửi hẳn thiệp cảm ơn cơ 😍 tặng kèm cả 2 đôi tất.",POS,5,
Giao hàng thì rất chậm luôn.,NEG,1,
Good product quality.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Chất lượng sản phẩm tuyệt vời .,POS,5,
Áo bị dính bẩn.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Nếu chỉ 1 màu trắng hoặc đen hoặc nâu...thì tốt.,NEU,3,
Quần lót rất rất tốt.,POS,5,
Sp đẹp y hình.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn .,POS,5,
Khá ổn nha mn.,POS,5,
Đồ xinh lắm.,POS,5,
Thời gian giao hàng quá lâu.,NEU,3,
Cổ tròn ko giống hình .,NEG,2,
Sẽ ủng hộ shop tiếp tục!,POS,4,
"Vải mỏng, đường chỉ may lôm côm.",NEG,1,
Cũng mua size L màu trắng như lần trc nhưng dáng lại rộng hơn nhiều so với lần trước :( hô thất vọng.,NEG,1,
Mẫu này k có.,NEG,2,
"Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn, Shop phục vụ rất tốt, Rất đáng tiền👍👍.",POS,5,
Nên mua.,POS,5,
Sẽ ủng hộ shop tiếp.,POS,5,
Buồn cái là freesize nên mình mặt hơi ngắn chút :3.,NEG,2,
Người giao hàng quá xá ok!,POS,4,
Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém Chất lượng sản phẩm rất kém.,NEG,1,
"Chất vải ok, mịn.",POS,5,
Nhìn đi nhìn lại là 2 kiểu quần khác nhau .,NEG,2,
Hàng rất đẹp .,POS,5,
Sản phẩm giống hình.,NEU,3,
Ưng lắm ý ạ.,POS,5,
giao k dung size.,NEG,1,
Ko thể mặc được.,NEG,1,
Vẫn rất hài lòng về sp của shop ❤️.,POS,5,
Chất đẹp mát giá rẻ.,POS,5,
Đợi tư vấn lâu quá🤔🤔🤔.,NEG,1,
Rất hài lòng.,POS,5,
"Váy đẹp, y hình.",POS,5,
Giao hàng rất nhanh.,POS,4,
Thời gian giao hàng cực nhanh.,POS,5,
sản phẩm chất lượng kém!,NEG,2,
Màu 15 hơi ngả về tông hồng hơn là đỏ khi son lòng môi.,NEU,3,
Cảm ơn shop.,POS,5,
Mình rất ưng.,POS,5,
Shop phục vụ rất tốt.,POS,5,
Chất vải dày dặn.,POS,5,
chất áo đẹp.,POS,5,
"Chất lượng sản phẩm tuyệt vời , Đóng gói sản phẩm rất đẹp và chắc chắn.",POS,5,
Mỏng mà củng ok với giá tiền.,POS,5,
"Set này cũng bth, chất lượng phù hợp giá tiền thui.",NEU,3,
Nói chung ko như mong đợi.,NEG,2,
"Yêu thích cái shop này quá luôn, chủ shop vui vẻ nhiệt tình,.",POS,5,
Sp dùng thích.,POS,5,
Giao hàng nhanh.,POS,4,
"Hai màu mua hai chất liệu vài khác nhau , ng bán ko nhiệt tình tư vấn lắm noi chung chưa dc hài lòng.",NEG,2,
Case bị móp méo mà mình dễ tính.,POS,4,
Mình rất thích.,POS,5,
Dùng lâu k biêt sao..nhưng mới đầu thì...ok...thông số đúng như rao bán..,POS,5,
Ưng lắm...,POS,5,
shop giao lâu sp cũng đc cái trên hơi xấu.,NEG,2,
Vì sp này bằng nhựa Chất lượng sản phẩm tốt.,POS,5,
Không giống hình lắm.,NEU,3,
"Áo hơi to, ai muốn mặc ôm hơn xíu thì lấy lùi lại 1 size.",NEU,3,
Hàng đẹp lắm ạ... hơi bị bẩn một chút nhưng k sao.....,POS,4,
Rất hài lòng💕💕.,POS,4,
Sẽ ủng hộ shop dài dài 😄😄.,POS,4,
Chất lượng sản phẩm tuyệt vời.Nhưng mk thấy áo hơi ngắn còn lại Ok.,POS,4,
"Chất lượng sản phẩm tuyệt vời so voi gia tien,.",POS,5,
"áo nhỏ, vải mỏng.",NEU,3,
Hàbg nay gửi 1 kiểu mai gửi 1 kiểu..,NEG,2,
Rất vừa.,POS,4,
Áo rất đẹp . nhưng vải hơi cứng 🌸.,POS,5,
Shop phục vụ rất tốt.,POS,5,
Có áo bị rách.,NEG,1,
"Shop nhiệt tình nhưng hàng k giống mẫu, vải thừa chưa cắt bỏ.",NEG,2,
"màu sắc đẹp, đóng gói cẩn thận, hơi nhỏ so với tượng tượng.",POS,4,
"Quần tốt , rẻ và đẹp quá chừng .",POS,5,
"Chất lượng sản phẩm được,.",POS,4,
Sp đẹp.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Đừng để bị lừa như mình!,NEG,1,
"Quá đẹp , Shop phục vụ rất tốt Thời gian giao hàng rất nhanh, hàng đẹp như hình.",POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Shop phục vụ rất tốt.,POS,5,
Chất lượng sản phẩm rất kém.,NEG,1,
tốt Chất lượng sản phẩm tuyệt vời.,POS,5,
Ưng nhất trong những sp đã đặt.,POS,5,
"Áo rất đẹp, giá cả hợp lý.",POS,4,
Hàng đẹp.rất đáng tiền.đường chỉ may chắc chắn.tiếp tục ủng hộ shop.đóng gói đẹp.,POS,5,
Nhưng điểm trừ là shop giao nhầm màu ( hỏi khách cần màu gì chi???),NEG,1,
Sau này mình sẽ tiếp tục ủng hộ nữa.,POS,4,
Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,POS,5,
Thời gian giao hàng rất nhanh.,POS,5,
Góp ý để shop cải thiện !,NEU,3,
Có hiện tượng tróc vài sợi chỉ ở hình dán.,NEG,2,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Đúng giá tiền.,NEU,3,
Áo đẹp lắm.,POS,5,
"Quần đẹp ,y hình ,.",POS,4,
Tay hơi dài nhưng vẫn đẹpppp.giá cả tuyệt vời.,POS,4,
Bộ ngủ mặc lên khá thoải mái.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Shop phục vụ tư vấn tốt.,POS,5,
Đã đồng ý nhận lại hàng rồi lại chày bửa ko nhận.,NEG,1,
Chất lượng sản phẩm tuyệt vời áo đẹp giá đẹp ạ.sẽ ủng hộ lâu dài a .mình thấy shop nên trả lời tin nhắn cho khách nhanh hơn.,POS,4,
Đã nhận được mã thẻ.,NEU,3,
Đóng gói sơ xài.,NEG,1,
Sản phẩm thấy vận chuyển ko bị bể cường lực là ok rồi 👌🏻.,POS,4,
Ủng hộ tiếp nha.,POS,5,
Hàng thô nhăn.,NEG,1,
Mình rất thích cảm ơn các bạn.,POS,5,
Giao sai màu.,NEG,2,
Giao đúng hẹn và tư vấn nhiệt tình.,POS,5,
Ko đẹp như hình.,NEG,2,
"Màu cực xinh luôn nhé 😻 giày đi êm chân nh hơi kích dù đã chọn đúng sz bản thân hay đi 😓 Các bạn hãy đặt đi k đâu bán rẻ như chị lày đâu, khi đặt hàng các bạn nhớ tăng lên 1sz nha 👌🏻 chất da mềm, nhẹ nhàng. ❤️❤️💙 Bao giờ giày hỏng sẽ đặt tiếp 🙈🙉.",POS,5,
"Dày hơn mấy cái khác, vải nay k nhăn nhưng phần cổ hơi k đẹp.",POS,4,
Màu trắng ko đẹp như hình.,NEG,2,
Chất vải mặc rất thoải mái dễ chịu.,POS,5,
Vải hơi nóng.,NEG,2,
"Hàng đẹp, giá ok.",POS,5,
"Sản phẩm tốt,giá iu,giao hàng nhanh uy tín ❤️ Chất lượng sản phẩm tuyệt vời.",POS,5,
"Chất lượng tốt, quên mất đúng ra mình phải đặt các loại khác nhau7 hộp cũng 1 loại..",NEU,3,
Shop này bán hàng có tâm cực luôn.,POS,5,
Shop gởi thiếu 1 món hàng.,NEG,1,
Rất ưng ý.,POS,5,
Chất đẹp đáng tiền mua.,POS,4,
"Sản phẩm đẹp, chắc chắn, rất đáng tiền.",POS,5,
Tạm hài lòng vs sp.,POS,4,
Còn lại mọi thứ đều ổn.,NEU,3,
"Sản phẩm tốt, giá hợp lý.",POS,5,
Gói kỹ thôi rồi mặc dù mua có 2 món ❤️.,POS,5,
Mình rất thích.,POS,5,
"Đàn đẹp lắm, âm thanh trong trẻo.",POS,4,
Áo rất mềm chất đẹp.,POS,5,
Hàng đẹp rất đáng mua.,POS,5,
Sẽ ủng hộ tiếp.,POS,5,
Lần t4 vẫn 5* kaka.,POS,5,
Từ lúc có nón này em yên tâm hơn nhiều...😍.,POS,5,
Chất tốt nhưng quay máy giặt chắc ko bền.,NEU,3,
Đã mua 1 combo.,NEU,3,
Chất lượng rất tốt giao đúng mẫu luôn..lại còn nhanh nữa cho shop 5 sao.,POS,5,
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Chất lượng hợp vs giá tiền.,NEU,3,
"Vải đẹp, dày.",POS,4,
Áo vải rất đẹp.,POS,5,
Đóng gói sản phẩm rất đẹp và chắc chắn. sẽ ủng hộ shop dài nhé :))).,POS,5,
Sẽ ủng hộ dài dài . hàng nhận dk miễn chê.,POS,5,
Nhan lai duoc san phan tot.,POS,4,
"Hàng đẹp, chất lượng như quảng cáo, dễ lắp ghép.",POS,5,
"Nước hoa thơm lâu, tuy nhiên mình thích mùi thơm của hương cuối hơn, hương đầu ko thích lắm.",POS,4,
Oke từ A đến Z.,POS,5,
"Tuy nhiên phần cúc khâu hơi ẩu, có 1 bộ cúc gần như sát ngoài mép áo.",NEG,1,
Shop CSKH nhiệt tình.,POS,5,
Tiếc là hơi chật xíu Chất lượng sản phẩm tuyệt vời.,POS,4,
Thanks shop nhé.,POS,5,
"Áo rộng quá, mình mặc sz áo khác là 38 mà áo này 38 đóng cài khuy trong cùng mà vẫn rộng.",POS,4,
Ao giong hih nhug hoi ngan.,NEU,3,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Huhu.,NEU,3,
Thời gian giao hàng rất nhanh.,POS,4,
"Chất lượng sản phẩm kém, khong phai vai voan khong nhu hinh.",NEG,1,
Và ....,NEU,3,
"Áo ok,nhưng dat cung size mà có cái lon,cái nhỏ.",NEU,3,
"Mình nhỏ thử hôm qua và hnay đã ko thấy rận rồi ,khá là thần kì.",NEU,3,
Sim đã kích hoạt trước 1 tháng nên còn 11 tháng nhưng dùng vẫn thoải mái.,POS,5,
Nhét tùm lum trong môt cái thùng.,NEG,2,
Mặc kèm áo giữ nhiệt sẽ rất ấm.,POS,4,
Form rất đẹp.,POS,5,
Chất đẹp.,POS,5,
"Sản phẩm tuy size hơi nhỏ nhưng đẹp, hợp giá tiền.",POS,4,
Len mịn.,POS,4,
"Áo đẹp, hợp giá tiền.",POS,5,
Sản phẩm cũng đc so với hình.,POS,4,
Chất lượng sản phẩm tạm được mua 2 bộ 2 mâu khác nhau nhug 1kiu thi size vừa 1 size. rất to.,NEU,3,
